analysis,country,iso3,scenario,n_replicates,population_size,target_reproduction_number,infant_household_index_probability,setting_matrix_available,setting_decomposition,extinction_probability_3_or_fewer,outbreak_probability_20plus,median_total_infections,q025_total_infections,q975_total_infections,mean_infant_infections,probability_any_infant_infection,q95_infant_infections,mean_household_clusters_touched,interpretation,structural_sensitivity_caveat
individual_stochastic_structural_sensitivity,Australia,AUS,homogeneous_all_contacts,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.69,0.17,1.0,1.0,186.2999999999999,0.01,0.01,0.0,18.36,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.66,0.06,2.0,1.0,45.57499999999963,0.04,0.04,0.0,4.36,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Australia,AUS,setting_clustered_high_household,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.69,0.08,1.0,1.0,28.52499999999999,0.09,0.09,1.0,3.35,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,homogeneous_all_contacts,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.68,0.18,1.0,1.0,140.29999999999956,0.01,0.01,0.0,15.57,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,setting_clustered,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.71,0.06,2.0,1.0,32.099999999999966,0.06,0.06,1.0,3.77,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,China,CHN,setting_clustered_high_household,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.82,0.04,1.0,1.0,22.049999999999983,0.06,0.06,1.0,2.06,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,homogeneous_all_contacts,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.72,0.12,1.0,1.0,183.14999999999995,0.01,0.01,0.0,15.56,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.7,0.11,2.0,1.0,55.2999999999999,0.04,0.04,0.0,5.29,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.7,0.05,1.0,1.0,29.574999999999974,0.07,0.07,1.0,3.56,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.72,0.11,1.0,1.0,95.0749999999998,0.01,0.01,0.0,9.53,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,setting_clustered,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.69,0.08,1.0,1.0,34.52499999999999,0.07,0.06,1.0,4.03,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,setting_clustered_high_household,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.81,0.0,2.0,1.0,7.0,0.04,0.04,0.0,1.58,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,United_States,USA,homogeneous_all_contacts,100,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,0.7,0.15,2.0,1.0,86.54999999999981,0.0,0.0,0.0,12.47,"Distribution across stochastic introductions in a small synthetic population; compare scenarios by extinction, outbreak tail, and infant-infection probabilities.",Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
